file,source_type,pages_count,text_chars,references_count,baseline_style,baseline_dominant_bucket,current_style,current_dominant_bucket,base_dom_intext_total,base_dom_success_occurrences,base_dom_bib_unique_total,base_dom_success_percentage,cur_dom_intext_total,cur_dom_success_occurrences,cur_dom_bib_unique_total,cur_dom_success_percentage,delta_dom_intext_total,delta_dom_success_occurrences,delta_dom_bib_unique_total,delta_dom_success_percentage,base_foot_intext_total,base_foot_success_occurrences,base_foot_bib_unique_total,cur_foot_intext_total,cur_foot_success_occurrences,cur_foot_bib_unique_total,delta_foot_success_occurrences,delta_foot_success_percentage,base_tex_intext_total,base_tex_success_occurrences,base_tex_bib_unique_total,cur_tex_intext_total,cur_tex_success_occurrences,cur_tex_bib_unique_total,delta_tex_success_occurrences,delta_tex_success_percentage,base_numeric_intext_total,base_numeric_success_occurrences,base_numeric_bib_unique_total,cur_numeric_intext_total,cur_numeric_success_occurrences,cur_numeric_bib_unique_total,delta_numeric_success_occurrences,delta_numeric_success_percentage,base_author_year_intext_total,base_author_year_success_occurrences,base_author_year_bib_unique_total,cur_author_year_intext_total,cur_author_year_success_occurrences,cur_author_year_bib_unique_total,delta_author_year_success_occurrences,delta_author_year_success_percentage,error
python_backend_legacy/dataset/footnotes_raw10_report_v3.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw10_report_v4.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_first10_report_with_metadata.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round1.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round2.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round3.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round4.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round5_styleaware.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round6_metadata.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round7_metadata_refined.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round8_metadata_refined2.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_round9_metadata_final.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_validated.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_validated_v2.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_validated_v3.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw_full_report_validated_v4.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_reparse_report.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_reparse_report_json_compare_latest.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_chunk_offset541_limit5.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_chunk_offset95_limit25.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_dryrun.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_json_offset0.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_json_offset100.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_json_offset200.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_json_offset300.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_json_offset400.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_json_offset500.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_md_offset0.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_md_offset100.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_md_offset200.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_md_offset300.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_md_offset400.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/reparse_apply_report_md_offset500.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
